Tumorname	Name	MBIIscore
MESO	MESO-A4LI-01A	0.186694669
MESO	MESO-A4LJ-01A	0.171965733
MESO	MESO-A4LM-01A	0.480535178
MESO	MESO-A4LP-01A	0.158656482
MESO	MESO-A4LV-01A	0.403010523
MESO	MESO-A6BL-01A	0.543118777
MESO	MESO-A6BN-01A	0.157391383
MESO	MESO-A6BQ-01A	0.258561708
MESO	MESO-A6BR-01A	0.224465838
MESO	MESO-A6BS-01A	0.061391342
MESO	MESO-A57I-01A	0.212958694
MESO	MESO-A638-01A	0.209258971
MESO	MESO-A6LM-01A	0.238995523
MESO	MESO-A6LN-01A	0.265938264
MESO	MESO-A6LP-01A	0.33379942
MESO	MESO-A6LQ-01A	0.359800212
MESO	MESO-A6LR-01A	0.11483069
MESO	MESO-AA5Z-01A	0.361379436
MESO	MESO-A7BC-01A	0.354004281
MESO	MESO-A7BD-01A	0.005600045
MESO	MESO-A7BH-01A	0.068091252
MESO	MESO-A9CT-01A	0.134344216
MESO	MESO-A9CU-01A	0.09304685
MESO	MESO-A7OU-01B	0.233958358
MESO	MESO-A7OY-01A	0.528531017
MESO	MESO-A7OZ-01A	0.260623944
MESO	MESO-A7P0-01A	0.219416825
MESO	MESO-A7P1-01A	0.103254442
MESO	MESO-A7P3-01A	0.195513753
MESO	MESO-A7P6-01A	0.235102897
MESO	MESO-A7P7-01A	0.009463227
MESO	MESO-A7P8-01A	0.779736547
MESO	MESO-A7PB-01A	0.282105729
MESO	MESO-A8AF-01A	0.271137186
MESO	MESO-A8AI-01A	0.206458327
MESO	MESO-A8AS-01A	0.451481293
MESO	MESO-A8AV-01A	0.690125501
MESO	MESO-A8AY-01A	0.26390049
MESO	MESO-AABY-01A	0.046693043
MESO	MESO-AABZ-01A	0.224498266
MESO	MESO-AAC1-01A	0.165364093
MESO	MESO-AAC4-01A	0.311889576
MESO	MESO-AAC5-01A	0.134407681
MESO	MESO-AAC6-01A	0.261705826
MESO	MESO-AAC7-01A	0.211421864
MESO	MESO-A88C-01B	0.325888466
MESO	MESO-A88D-01B	0.546512494
MESO	MESO-A88E-01B	0.062185552
MESO	MESO-A88G-01B	0.084081052
MESO	MESO-A97Y-01A	0.336469925
MESO	MESO-AASU-01A	0.370783008
MESO	MESO-A95B-01A	0.007923279
MESO	MESO-A95C-01A	0.222151315
MESO	MESO-AA4M-01A	0.68128644
MESO	MESO-A9VO-01A	0.221227298
MESO	MESO-A9VP-01A	0.186971839
MESO	MESO-A9VQ-01A	0.057784377
MESO	MESO-A9VS-01A	0.259453693
MESO	MESO-A9VU-01A	0.272642345
MESO	MESO-A9VV-01A	0.007951019
MESO	MESO-A9VW-01A	0.286224186
OV	OV-1331-01A	0.071377313
OV	OV-1332-01A	0.122724486
OV	OV-1335-01A	0.101598045
OV	OV-1336-01A	0.083110356
OV	OV-1337-01A	0.126009277
OV	OV-1338-01A	0.11743828
OV	OV-1341-01A	0.079061238
OV	OV-1342-01A	0.087886202
OV	OV-1343-01A	0.206665021
OV	OV-1346-01A	0.227134084
OV	OV-1347-01A	0.070037128
OV	OV-1348-01A	0.150948736
OV	OV-1349-01A	0.086415513
OV	OV-1350-01A	0.029114331
OV	OV-1351-01A	0.082306014
OV	OV-1353-01A	0.129064804
OV	OV-1356-01A	0.147656414
OV	OV-1357-01A	0.267943681
OV	OV-1360-01A	0.079185291
OV	OV-1361-01A	0.116398864
OV	OV-1362-01A	0.084070513
OV	OV-1364-01A	0.033465113
OV	OV-1365-01A	0.1414711
OV	OV-1367-01A	0.070096145
OV	OV-1369-01A	0.109688848
OV	OV-1371-01A	0.025793498
OV	OV-1514-01A	0.03777766
OV	OV-1516-01A	0.278132025
OV	OV-1517-01A	0.060434205
OV	OV-1519-01A	0.020353222
OV	OV-1525-01A	0.073121521
OV	OV-1530-01A	0.16162402
OV	OV-1536-01A	0.09899543
OV	OV-1542-01A	0.028282703
OV	OV-1638-01A	0.038361021
OV	OV-1644-01B	0.077924748
OV	OV-1646-01A	0.0494597
OV	OV-1648-01A	0.158190102
OV	OV-1649-01A	0.123172455
OV	OV-1651-01A	0.085677761
OV	OV-1652-01A	0.041439566
OV	OV-1654-01A	0.127200619
OV	OV-1655-01A	0.041219511
OV	OV-0364-01A	0.055536986
OV	OV-0365-01A	0.028228454
OV	OV-0366-01A	0.273030136
OV	OV-0367-01A	0.075804148
OV	OV-0369-01A	0.101152951
OV	OV-1659-01B	0.059320084
OV	OV-1661-01B	0.075926936
OV	OV-1662-01A	0.139738439
OV	OV-1664-01A	0.039122819
OV	OV-1665-01B	0.10158012
OV	OV-1666-01A	0.084944091
OV	OV-1667-01C	0.111273094
OV	OV-1668-01B	0.141491751
OV	OV-1669-01A	0.08252028
OV	OV-1670-01A	0.111348083
OV	OV-1672-01A	0.092004859
OV	OV-1673-01A	0.045609477
OV	OV-1674-01A	0.038796101
OV	OV-1675-01B	0.044726473
OV	OV-2043-01A	0.093508905
OV	OV-2044-01B	0.136226439
OV	OV-2045-01A	0.078582979
OV	OV-2048-01A	0.078548158
OV	OV-2049-01D	0.026742237
OV	OV-2050-01A	0.049039646
OV	OV-2051-01A	0.130182408
OV	OV-2053-01C	0.12879561
OV	OV-2054-01A	0.081407976
OV	OV-2055-01B	0.097971441
OV	OV-2056-01B	0.084042889
OV	OV-0925-01B	0.045744324
OV	OV-0926-01A	0.082984111
OV	OV-0927-01A	0.045434938
OV	OV-0928-01A	0.039828743
OV	OV-0930-01A	0.146335353
OV	OV-0931-01A	0.070798822
OV	OV-0933-01A	0.060080153
OV	OV-0934-01A	0.080124165
OV	OV-0935-01A	0.029915602
OV	OV-0936-01A	0.079098393
OV	OV-0937-01A	0.093674641
OV	OV-0938-01A	0.049442328
OV	OV-0714-01A	0.157526641
OV	OV-0717-01A	0.052093513
OV	OV-0720-01A	0.079232687
OV	OV-0723-01A	0.20786797
OV	OV-0724-01A	0.079662695
OV	OV-0725-01A	0.154745562
OV	OV-0726-01A	0.131044951
OV	OV-0727-01A	0.051555759
OV	OV-0730-01A	0.096966083
OV	OV-0751-01A	0.0727436
OV	OV-0755-01A	0.115827127
OV	OV-0757-01A	0.095198593
OV	OV-0758-01A	0.192414742
OV	OV-0760-01A	0.121827676
OV	OV-0761-01A	0.143140999
OV	OV-0762-01A	0.101810607
OV	OV-0764-01A	0.088090484
OV	OV-0765-01A	0.145569321
OV	OV-0766-01A	0.150311916
OV	OV-0768-01A	0.52803519
OV	OV-0791-01A	0.090734227
OV	OV-0791-02A	0.141531648
OV	OV-0792-01A	0.080257384
OV	OV-0793-01A	0.162899425
OV	OV-0794-01A	0.082094953
OV	OV-0795-01A	0.419641939
OV	OV-0797-01A	0.110501182
OV	OV-0799-01A	0.070928443
OV	OV-0800-01A	0.055802431
OV	OV-0801-01A	0.115757297
OV	OV-0802-01A	0.043434336
OV	OV-0803-01A	0.07777671
OV	OV-0804-01A	0.117325516
OV	OV-0805-01A	0.145167941
OV	OV-0807-01B	0.078935721
OV	OV-0883-01A	0.14853642
OV	OV-0884-01B	0.135890255
OV	OV-0885-01A	0.302374503
OV	OV-0886-01A	0.23436418
OV	OV-0887-01A	0.090272582
OV	OV-0888-01A	0.045315826
OV	OV-0889-01A	0.181463317
OV	OV-0890-01A	0.190907623
OV	OV-0891-01A	0.046906671
OV	OV-0893-01B	0.108887077
OV	OV-0894-01B	0.161790684
OV	OV-0897-01A	0.104891116
OV	OV-0899-01A	0.110973603
OV	OV-0900-01B	0.105082956
OV	OV-0901-01B	0.070117186
OV	OV-0903-01A	0.123527815
OV	OV-0904-01A	0.094603223
OV	OV-0905-01B	0.040027454
OV	OV-0906-01A	0.104518569
OV	OV-0908-01B	0.145289064
OV	OV-0910-01A	0.167908851
OV	OV-0911-01A	0.186889758
OV	OV-0912-01A	0.066340839
OV	OV-0913-01A	0.067675322
OV	OV-0913-02A	0.221852711
OV	OV-0916-01A	0.074560891
OV	OV-0919-01A	0.168987111
OV	OV-0920-01A	0.108787526
OV	OV-0921-01A	0.066053655
OV	OV-0923-01A	0.173454866
OV	OV-0924-01A	0.223850843
OV	OV-1403-01A	0.05168797
OV	OV-1404-01A	0.081824003
OV	OV-1405-01A	0.174571515
OV	OV-1407-01A	0.035155335
OV	OV-1408-01A	0.185426325
OV	OV-1409-01A	0.013520607
OV	OV-1410-01A	0.06862027
OV	OV-1411-01A	0.373255564
OV	OV-1412-01A	0.222133449
OV	OV-1477-01A	0.054857054
OV	OV-1479-01A	0.081783411
OV	OV-1481-01A	0.189820972
OV	OV-1482-01A	0.078242467
OV	OV-1483-01A	0.170840485
OV	OV-1484-01A	0.37150292
OV	OV-1485-01A	0.065557176
OV	OV-1487-01A	0.093995581
OV	OV-1488-01A	0.175429886
OV	OV-1489-01A	0.107496056
OV	OV-1489-02A	0.278698251
OV	OV-1491-01A	0.107768487
OV	OV-1492-01A	0.076457736
OV	OV-1494-01A	0.142276694
OV	OV-1495-01A	0.082689296
OV	OV-1496-01A	0.141440484
OV	OV-1497-01A	0.132178892
OV	OV-1498-01A	0.11475022
OV	OV-1499-01A	0.363533717
OV	OV-1500-01A	0.228877477
OV	OV-1501-01A	0.17911713
OV	OV-1504-01A	0.195418273
OV	OV-1505-01A	0.101678989
OV	OV-1506-01A	0.067289992
OV	OV-1507-01A	0.166367498
OV	OV-1509-01A	0.136137626
OV	OV-1510-01A	0.118424179
OV	OV-1511-01A	0.081255977
OV	OV-1512-01A	0.137258423
OV	OV-1817-01A	0.355397353
OV	OV-1817-02A	0.238295026
OV	OV-1819-01A	0.09625386
OV	OV-1819-02A	0.60876803
OV	OV-2057-01A	0.06607981
OV	OV-2059-01A	0.154776005
OV	OV-2060-01A	0.223799129
OV	OV-2061-01A	0.14868707
OV	OV-2065-01A	0.184599938
OV	OV-2066-01A	0.046861464
OV	OV-2071-01A	0.219999295
OV	OV-A5FT-01A	0.146211725
OV	OV-A5FU-01A	0.227094319
OV	OV-0987-01A	0.52777926
OV	OV-0990-01A	0.096093322
OV	OV-0991-01A	0.332650077
OV	OV-0996-01A	0.051318828
OV	OV-1682-01A	0.150196683
OV	OV-1683-01A	0.070499083
OV	OV-1684-01A	0.036980074
OV	OV-1685-01A	0.119439773
OV	OV-1686-01A	0.079487223
OV	OV-1687-01A	0.111734048
OV	OV-1021-01B	0.04469139
OV	OV-1022-01A	0.052539895
OV	OV-1023-01A	0.148506181
OV	OV-1023-01R	0.185793381
OV	OV-1024-01A	0.064192333
OV	OV-1026-01B	0.14907479
OV	OV-1027-01A	0.178988856
OV	OV-1028-01A	0.222647215
OV	OV-1029-01B	0.049927678
OV	OV-1030-01A	0.062239811
OV	OV-1031-01A	0.383636926
OV	OV-1032-01A	0.22347866
OV	OV-1107-01A	0.079221924
OV	OV-1109-01A	0.051206972
OV	OV-1110-01A	0.043464171
OV	OV-1111-01A	0.042317635
OV	OV-1113-01A	0.040613065
OV	OV-1114-01B	0.068660434
OV	OV-1116-01A	0.315034197
OV	OV-1117-01A	0.107266485
OV	OV-1118-01A	0.137923242
OV	OV-1119-01A	0.180308908
OV	OV-1120-01A	0.063593591
OV	OV-1121-01A	0.081564003
OV	OV-1122-01A	0.094612461
OV	OV-1123-01A	0.131484396
OV	OV-1124-01A	0.101019066
OV	OV-1809-01A	0.043110874
OV	OV-2072-01A	0.077769403
OV	OV-2077-01A	0.106573108
OV	OV-2078-01A	0.220661066
OV	OV-2079-01A	0.126021612
OV	OV-2081-01A	0.050118811
OV	OV-2084-01A	0.097813109
OV	OV-2641-01A	0.055228959
OV	OV-2643-01A	0.077364655
OV	OV-2645-01A	0.178181185
OV	OV-2647-01A	0.172093524
OV	OV-2649-01A	0.186397831
OV	OV-0966-01A	0.059490685
OV	OV-0968-01A	0.183304957
OV	OV-0970-01B	0.141788005
OV	OV-0975-01B	0.279522852
OV	OV-0979-01A	0.071827171
OV	OV-0980-01A	0.251713887
OV	OV-0981-01A	0.041882076
OV	OV-0982-01A	0.06497387
OV	OV-1103-01A	0.039880585
OV	OV-1104-01A	0.159021084
OV	OV-1105-01A	0.091690394
OV	OV-1413-01A	0.07186622
OV	OV-1416-01A	0.079764808
OV	OV-1417-01A	0.128061679
OV	OV-1418-01A	0.097571904
OV	OV-1419-01A	0.057877017
OV	OV-1422-01A	0.128649814
OV	OV-1423-01A	0.063827197
OV	OV-1424-01A	0.105106803
OV	OV-1425-01A	0.138632614
OV	OV-1426-01A	0.063057138
OV	OV-1427-01A	0.186974533
OV	OV-1428-01A	0.126413787
OV	OV-1430-01A	0.065431286
OV	OV-1431-01A	0.097508644
OV	OV-1434-01A	0.219635702
OV	OV-1435-01A	0.114090096
OV	OV-1436-01A	0.13017042
OV	OV-1463-01A	0.098059732
OV	OV-1464-01A	0.125730153
OV	OV-1466-01A	0.11301192
OV	OV-1467-01A	0.093240257
OV	OV-1469-01A	0.066435055
OV	OV-1470-01A	0.112087095
OV	OV-1471-01A	0.045264598
OV	OV-1474-01A	0.08169565
OV	OV-1544-01A	0.038391399
OV	OV-1545-01A	0.265853131
OV	OV-1546-01A	0.15124
OV	OV-1548-01A	0.060308232
OV	OV-1549-01A	0.07467485
OV	OV-1550-01A	0.266514376
OV	OV-1551-01A	0.154057315
OV	OV-1552-01A	0.029075361
OV	OV-1553-01A	0.215844979
OV	OV-1555-01A	0.05286339
OV	OV-1556-01A	0.082026552
OV	OV-1557-01A	0.048791942
OV	OV-1558-01A	0.041680866
OV	OV-1560-01A	0.036507543
OV	OV-1562-01A	0.086753782
OV	OV-1563-01A	0.066479327
OV	OV-1564-01A	0.277815801
OV	OV-1565-01A	0.135443501
OV	OV-1567-01A	0.043335499
OV	OV-1603-01A	0.036425792
OV	OV-1604-01A	0.062823341
OV	OV-1614-01A	0.026985246
OV	OV-1616-01A	0.079634042
OV	OV-1842-01A	0.148759742
OV	OV-1843-01A	0.117251481
OV	OV-1844-01A	0.030597
OV	OV-1845-01A	0.064657682
OV	OV-1846-01A	0.063595743
OV	OV-1847-01A	0.287094746
OV	OV-1849-01A	0.306292066
OV	OV-1850-01A	0.09484091
OV	OV-1852-01A	0.047927916
OV	OV-1852-02A	0.054036275
OV	OV-1920-01A	0.070525722
OV	OV-1923-01A	0.053331928
OV	OV-1924-01A	0.141138798
OV	OV-1927-01A	0.106209428
OV	OV-1928-01A	0.117550746
OV	OV-1930-01A	0.165237448
OV	OV-2019-01A	0.078009207
OV	OV-2020-01A	0.049628632
OV	OV-2023-01A	0.066911337
OV	OV-2024-01A	0.041457257
OV	OV-2026-01A	0.112933784
OV	OV-2027-01A	0.042959848
OV	OV-2029-01A	0.231099108
OV	OV-2030-01A	0.076396888
OV	OV-2033-01A	0.066135491
OV	OV-2035-01A	0.205703293
OV	OV-2036-01A	0.028998232
OV	OV-2038-01A	0.01908069
OV	OV-2254-01A	0.083222441
OV	OV-2260-01A	0.085178343
OV	OV-2261-01A	0.157279078
OV	OV-2262-01A	0.240199011
OV	OV-2267-01A	0.260970212
OV	OV-2271-01A	0.203247987
OV	OV-2280-01A	0.130437862
OV	OV-2281-01A	0.285816003
OV	OV-2288-01A	0.241837897
OV	OV-2289-01A	0.203555809
OV	OV-2290-01A	0.128241729
OV	OV-2293-01A	0.285228135
OV	OV-2295-01A	0.05315384
OV	OV-2297-01A	0.052457739
OV	OV-2298-01A	0.098138246
OV	OV-1312-01A	0.048513515
OV	OV-1313-01A	0.121343837
OV	OV-1314-01A	0.06828906
OV	OV-1315-01A	0.032456353
OV	OV-1316-01A	0.050487431
OV	OV-1317-01A	0.054258608
OV	OV-1318-01A	0.085706101
OV	OV-1319-01A	0.061418138
OV	OV-1320-01A	0.093431226
OV	OV-1321-01A	0.060370357
OV	OV-1322-01A	0.070464797
OV	OV-1323-01A	0.073088614
OV	OV-1324-01A	0.036181715
OV	OV-1325-01A	0.121830113
OV	OV-1326-01A	0.130034115
OV	OV-1328-01A	0.074364008
OV	OV-1329-01A	0.084982952
OV	OV-1623-01A	0.37455872
OV	OV-1625-01A	0.145954436
OV	OV-1626-01A	0.349778845
OV	OV-1627-01A	0.078468998
OV	OV-1628-01A	0.205057151
OV	OV-1630-01A	0.34958044
OV	OV-1631-01A	0.088999164
OV	OV-1632-01A	0.026027971
OV	OV-1633-01A	0.186211319
OV	OV-1634-01A	0.048797177
OV	OV-1635-01A	0.185723652
OV	OV-1870-01A	0.047550454
OV	OV-1871-01A	0.013593236
OV	OV-1877-01A	0.081158807
OV	OV-1878-01A	0.270334406
OV	OV-2042-01A	0.257686277
OV	OV-2390-01A	0.055492422
OV	OV-2391-01A	0.122861755
OV	OV-2392-01A	0.224561626
OV	OV-2393-01A	0.136469055
OV	OV-2396-01A	0.072267588
OV	OV-2397-01A	0.077484555
OV	OV-2398-01A	0.082539581
OV	OV-2399-01A	0.128931226
OV	OV-2400-01A	0.077421044
OV	OV-2401-01A	0.259829666
OV	OV-2404-01A	0.103503362
OV	OV-2408-01A	0.106825235
OV	OV-2409-01A	0.119994122
OV	OV-1688-01A	0.103189669
OV	OV-1690-01A	0.108865125
OV	OV-1691-01A	0.078490099
OV	OV-1692-01B	0.284991901
OV	OV-1692-02A	0.138495447
OV	OV-1693-01A	0.087251192
OV	OV-1694-01A	0.098518136
OV	OV-1695-01A	0.132454437
OV	OV-1696-01A	0.031039909
OV	OV-1697-01A	0.038927954
OV	OV-1698-01A	0.100323963
OV	OV-1699-01A	0.136788073
OV	OV-1701-01A	0.123689429
OV	OV-1702-01A	0.045933595
OV	OV-1703-01A	0.041575639
OV	OV-1704-01B	0.287908989
OV	OV-1704-02A	0.283329044
OV	OV-1705-01A	0.101890938
OV	OV-1705-02A	0.250474556
OV	OV-1707-01A	0.08868879
OV	OV-1707-02A	0.113904981
OV	OV-1710-01A	0.311696648
OV	OV-1710-02A	0.146755266
OV	OV-1711-01A	0.122876326
OV	OV-1761-01A	0.138089963
OV	OV-1762-01A	0.06782866
OV	OV-1763-01A	0.095595603
OV	OV-1764-01A	0.16774064
OV	OV-1766-01A	0.125084711
OV	OV-1768-01A	0.219895636
OV	OV-1769-01A	0.092838143
OV	OV-1770-01A	0.058746397
OV	OV-1770-02A	0.066439196
OV	OV-1771-01A	0.07389883
OV	OV-1774-01A	0.03226172
OV	OV-1775-01A	0.018839931
OV	OV-1776-01A	0.057651224
OV	OV-1777-01A	0.085812538
OV	OV-1778-01A	0.110293839
OV	OV-1781-01A	0.180813039
OV	OV-1783-01A	0.121435497
OV	OV-1784-01A	0.15967485
OV	OV-1785-01A	0.096577946
OV	OV-2414-01A	0.047198876
OV	OV-2414-02A	0.149674598
OV	OV-2425-01A	0.061034496
OV	OV-2427-01A	0.290086382
OV	OV-2428-01A	0.117444035
OV	OV-2429-01A	0.317849567
OV	OV-2431-01A	0.054055939
OV	OV-2432-01A	0.218092025
OV	OV-2434-01A	0.062500136
OV	OV-2436-01A	0.122758613
OV	OV-A5NZ-01A	0.032601357
OV	OV-1714-01A	0.045120945
OV	OV-1718-01A	0.166822777
OV	OV-1853-01A	0.010534323
OV	OV-1855-01A	0.135505983
OV	OV-1856-01A	0.258882421
OV	OV-1857-01A	0.124668841
OV	OV-1859-01A	0.02661432
OV	OV-1860-01A	0.209468642
OV	OV-1861-01A	0.082731753
OV	OV-1862-01A	0.103866929
OV	OV-1866-01A	0.071155376
OV	OV-1867-01A	0.205048546
OV	OV-1869-01A	0.074405972
OV	OV-1880-01A	0.079373516
OV	OV-1887-01A	0.217999212
OV	OV-1891-01A	0.128076524
OV	OV-1892-01A	0.102155217
OV	OV-1944-01A	0.136100761
OV	OV-1946-01A	0.169152175
OV	OV-1950-01A	0.214768317
OV	OV-1951-01A	0.111968179
OV	OV-1953-01A	0.168323689
OV	OV-1955-01A	0.079988309
OV	OV-1956-01A	0.245760938
OV	OV-1959-01A	0.22792456
OV	OV-1568-01A	0.093571906
OV	OV-1569-01A	0.193161457
OV	OV-1570-01A	0.047691626
OV	OV-1571-01A	0.034988652
OV	OV-1574-01A	0.067604575
OV	OV-1575-01A	0.025888716
OV	OV-1576-01A	0.26521965
OV	OV-1577-01A	0.103557793
OV	OV-1578-01A	0.089517366
OV	OV-1580-01A	0.151222525
OV	OV-1581-01A	0.194952386
OV	OV-2529-01A	0.138452377
OV	OV-2532-01A	0.091191716
OV	OV-2533-01A	0.093618455
OV	OV-2534-01A	0.097577776
OV	OV-2537-01A	0.200386491
OV	OV-2538-01A	0.085928187
OV	OV-2539-01A	0.249422836
OV	OV-2540-01A	0.111806971
OV	OV-2542-01A	0.220256013
OV	OV-2543-01A	0.319187473
OV	OV-2544-01A	0.06469703
OV	OV-2545-01A	0.21699622
OV	OV-2547-01A	0.081035381
OV	OV-2548-01A	0.068714597
OV	OV-2549-01A	0.130136126
OV	OV-2551-01A	0.095963464
OV	OV-2552-01A	0.046167899
OV	OV-A9WA-01A	0.076765886
OV	OV-2582-01A	0.184821031
OV	OV-2587-01A	0.256469456
OV	OV-2588-01A	0.247561355
OV	OV-2589-01A	0.130344726
OV	OV-2590-01A	0.14645524
OV	OV-2591-01A	0.071092095
OV	OV-2593-01A	0.092953116
OV	OV-1582-01A	0.078132455
OV	OV-1583-01A	0.019993312
OV	OV-1584-01A	0.08497714
OV	OV-1585-01A	0.160712922
OV	OV-1586-01A	0.076192805
OV	OV-1992-01A	0.054873565
OV	OV-1993-01A	0.04616235
OV	OV-1994-01A	0.145669895
OV	OV-2348-01A	0.160368187
OV	OV-2349-01A	0.129834085
OV	OV-2350-01A	0.177193829
OV	OV-2351-01A	0.249058116
OV	OV-2352-01A	0.124038099
OV	OV-2354-01A	0.18147616
OV	OV-2355-01A	0.100392164
OV	OV-2363-01A	0.070753516
OV	OV-2372-01A	0.046166776
OV	OV-A5PD-01A	0.174489346
OV	OV-AA5U-01A	0.011646538
OV	OV-1721-01A	0.055771826
OV	OV-1722-01A	0.212420157
OV	OV-1724-01A	0.090275267
OV	OV-1725-01A	0.10567449
OV	OV-1727-01A	0.326342661
OV	OV-1728-01A	0.05814282
OV	OV-1730-01A	0.060637471
OV	OV-1733-01A	0.059960411
OV	OV-1734-01B	0.061417792
OV	OV-1736-01B	0.078167504
OV	OV-1737-01A	0.092436378
OV	OV-1738-01A	0.066692359
OV	OV-1740-01A	0.224144914
OV	OV-1741-01A	0.07605531
OV	OV-1743-01A	0.041051185
OV	OV-1895-01A	0.313989701
OV	OV-1899-01A	0.056405469
OV	OV-1900-01A	0.041073707
OV	OV-1901-01A	0.074017988
OV	OV-1903-01A	0.115351801
OV	OV-1904-01A	0.094672252
OV	OV-1906-01A	0.03653518
OV	OV-1907-01A	0.118593229
OV	OV-1910-01A	0.043720227
OV	OV-1911-01A	0.196515503
OV	OV-1913-01A	0.078455524
OV	OV-1914-01A	0.134637651
OV	OV-1915-01A	0.111644888
OV	OV-1916-01A	0.051690358
OV	OV-1916-02A	0.088946773
OV	OV-1917-01A	0.072438632
OV	OV-1918-01A	0.067826665
OV	OV-1919-01A	0.166922798
OV	OV-1995-01A	0.125939035
OV	OV-1998-01A	0.12524535
OV	OV-2000-01A	0.051726456
OV	OV-2002-01A	0.162972406
OV	OV-2003-01A	0.195888316
OV	OV-2008-01A	0.065541654
OV	OV-2008-02A	0.165296581
OV	OV-2009-01A	0.12407257
OV	OV-2012-01A	0.273184641
OV	OV-2016-01A	0.060745748
OV	OV-2017-01A	0.06019231
OV	OV-2018-01A	0.088804526
OV	OV-2087-01A	0.054033258
OV	OV-2088-01A	0.036236514
OV	OV-2092-01A	0.034698004
OV	OV-2094-01A	0.420943587
OV	OV-2095-01A	0.203955309
OV	OV-2095-02A	0.22207207
OV	OV-2096-01A	0.034935754
OV	OV-2097-01A	0.122453131
OV	OV-2098-01A	0.040446173
OV	OV-2101-01A	0.04750884
OV	OV-2102-01A	0.083035996
OV	OV-2104-01A	0.120149444
OV	OV-2109-01A	0.069785962
OV	OV-2110-01A	0.052936102
OV	OV-2111-01A	0.10460013
OV	OV-2113-01A	0.187245393
OV	OV-2610-02A	0.15071114
OV	OV-2611-02A	0.27907928
OV	OV-2612-01A	0.246756315
OV	OV-2613-01A	0.223533446
OV	OV-2614-01A	0.185211289
OV	OV-4231-01A	0.199158859
OV	OV-4232-01A	0.043605818
OV	OV-4233-01A	0.097559161
OV	OV-4234-01A	0.088909105
OV	OV-4235-01A	0.051723036
OV	OV-4236-01A	0.050546005
OV	OV-4237-01A	0.060223943
OV	OV-4238-01A	0.149526484
OV	OV-4240-01A	0.065443263
OV	OV-4241-01A	0.075494963
OV	OV-A56P-01A	0.005453484
OV	OV-A56Q-01A	-9.30E-05
OV	OV-A8LO-01A	0.034111756
OV	OV-A838-01A	0.002695387
PAAD	PAAD-AAB1-01A	0.239009581
PAAD	PAAD-AAB4-01A	0.256910269
PAAD	PAAD-AAB6-01A	0.174346211
PAAD	PAAD-AAB8-01A	0.473414987
PAAD	PAAD-AAB9-01A	0.346995689
PAAD	PAAD-AABA-01A	0.356084637
PAAD	PAAD-AABE-01A	0.300284462
PAAD	PAAD-AABF-01A	0.406120752
PAAD	PAAD-AABH-01A	0.189486379
PAAD	PAAD-AABI-01A	0.20480737
PAAD	PAAD-AABK-01A	0.271537083
PAAD	PAAD-AABO-01A	0.201504122
PAAD	PAAD-AABP-01A	0.412177493
PAAD	PAAD-AABR-01A	0.460508319
PAAD	PAAD-AABT-01A	0.344977699
PAAD	PAAD-AABU-01A	0.239423905
PAAD	PAAD-AABV-01A	0.113963443
PAAD	PAAD-AAQA-01A	0.171207483
PAAD	PAAD-AAQE-01A	0.265807198
PAAD	PAAD-AAQI-01A	0.224263449
PAAD	PAAD-AAQJ-01A	0.326356329
PAAD	PAAD-AAQL-01A	0.212330112
PAAD	PAAD-AAQM-01A	0.027983137
PAAD	PAAD-A9I5-01A	0.3621564
PAAD	PAAD-A9I7-01A	0.377682397
PAAD	PAAD-A9I9-01A	0.297413642
PAAD	PAAD-A9IB-01A	0.308232939
PAAD	PAAD-A9IC-01A	0.289920991
PAAD	PAAD-A9IH-01A	0.199647289
PAAD	PAAD-A9IJ-01A	0.042053709
PAAD	PAAD-A9IL-01A	0.044617647
PAAD	PAAD-A9IN-01A	0.12083179
PAAD	PAAD-A9IO-01A	0.097488867
PAAD	PAAD-A9IR-01A	0.010040688
PAAD	PAAD-A9IS-01A	0.015736871
PAAD	PAAD-A9IU-01A	0.183674742
PAAD	PAAD-A9IV-01A	0.045636656
PAAD	PAAD-A9IX-01A	0.36882196
PAAD	PAAD-A9IZ-01A	0.330645972
PAAD	PAAD-A9J0-01A	0.219180696
PAAD	PAAD-AAAY-01A	0.3528589
PAAD	PAAD-AAAZ-01A	0.232352053
PAAD	PAAD-6879-01A	0.104774
PAAD	PAAD-6880-01A	0.042657909
PAAD	PAAD-7273-01A	0.413567769
PAAD	PAAD-7276-01A	0.427178683
PAAD	PAAD-A44G-01A	0.477039208
PAAD	PAAD-A44H-01A	0.251947201
PAAD	PAAD-A7TX-01A	0.362061746
PAAD	PAAD-A8YN-01A	0.25456244
PAAD	PAAD-A4P5-01A	0.630850873
PAAD	PAAD-A4P6-01A	0.364754922
PAAD	PAAD-A545-01A	0.075261509
PAAD	PAAD-A5VM-01A	0.457754253
PAAD	PAAD-A78T-01A	0.168940672
PAAD	PAAD-A7DR-01A	0.430574274
PAAD	PAAD-AAPP-01A	0.031815499
PAAD	PAAD-AAPQ-01A	0.188004317
PAAD	PAAD-AAPS-01A	0.42036408
PAAD	PAAD-AAPU-01A	0.152450897
PAAD	PAAD-AAPY-01A	0.414081816
PAAD	PAAD-AAPZ-01A	0.124512303
PAAD	PAAD-AAQ0-01A	0.138424797
PAAD	PAAD-AAQ1-01A	0.284037793
PAAD	PAAD-AAQ2-01A	0.30412547
PAAD	PAAD-AAQ3-01A	0.194963158
PAAD	PAAD-AAQ6-01A	0.158848657
